Year,Name,Count,Expt,Gender,AgeGrp
2007,Bulgaria,0,1,Female,0 to 4
2007,Bulgaria,6,1,Male,0 to 4
2007,Bulgaria,6,2,Female,5 to 11
2007,Bulgaria,13,2,Male,5 to 11
2007,Bulgaria,8,3,Female,12 to 17
2007,Bulgaria,57,3,Male,12 to 17
2007,Bulgaria,91,4,Female,18 to 59
2007,Bulgaria,791,4,Male,18 to 59
2007,Bulgaria,3,5,Female,Above 60
2007,Bulgaria,0,5,Male,Above 60
2007,Bulgaria,0,6,Female,Unknown
2007,Bulgaria,0,6,Male,Unknown
2007,Croatia,4,1,Female,0 to 4
2007,Croatia,1,1,Male,0 to 4
2007,Croatia,5,2,Female,5 to 11
2007,Croatia,2,2,Male,5 to 11
2007,Croatia,0,3,Female,12 to 17
2007,Croatia,3,3,Male,12 to 17
2007,Croatia,6,4,Female,18 to 59
2007,Croatia,33,4,Male,18 to 59
2007,Croatia,0,5,Female,Above 60
2007,Croatia,0,5,Male,Above 60
2007,Croatia,0,6,Female,Unknown
2007,Croatia,0,6,Male,Unknown
2007,Czech Rep.,0,1,Female,0 to 4
2007,Czech Rep.,0,1,Male,0 to 4
2007,Czech Rep.,0,2,Female,5 to 11
2007,Czech Rep.,0,2,Male,5 to 11
2007,Czech Rep.,0,3,Female,12 to 17
2007,Czech Rep.,0,3,Male,12 to 17
2007,Czech Rep.,0,4,Female,18 to 59
2007,Czech Rep.,0,4,Male,18 to 59
2007,Czech Rep.,0,5,Female,Above 60
2007,Czech Rep.,0,5,Male,Above 60
2007,Czech Rep.,367,6,Female,Unknown
2007,Czech Rep.,596,6,Male,Unknown
2007,Estonia,0,1,Female,0 to 4
2007,Estonia,0,1,Male,0 to 4
2007,Estonia,0,2,Female,5 to 11
2007,Estonia,0,2,Male,5 to 11
2007,Estonia,0,3,Female,12 to 17
2007,Estonia,0,3,Male,12 to 17
2007,Estonia,0,4,Female,18 to 59
2007,Estonia,3,4,Male,18 to 59
2007,Estonia,0,5,Female,Above 60
2007,Estonia,0,5,Male,Above 60
2007,Estonia,0,6,Female,Unknown
2007,Estonia,0,6,Male,Unknown
2007,Latvia,0,1,Female,0 to 4
2007,Latvia,2,1,Male,0 to 4
2007,Latvia,0,2,Female,5 to 11
2007,Latvia,1,2,Male,5 to 11
2007,Latvia,2,3,Female,12 to 17
2007,Latvia,1,3,Male,12 to 17
2007,Latvia,6,4,Female,18 to 59
2007,Latvia,33,4,Male,18 to 59
2007,Latvia,0,5,Female,Above 60
2007,Latvia,0,5,Male,Above 60
2007,Latvia,0,6,Female,Unknown
2007,Latvia,0,6,Male,Unknown
2007,Lithuania,0,1,Female,0 to 4
2007,Lithuania,0,1,Male,0 to 4
2007,Lithuania,0,2,Female,5 to 11
2007,Lithuania,0,2,Male,5 to 11
2007,Lithuania,0,3,Female,12 to 17
2007,Lithuania,0,3,Male,12 to 17
2007,Lithuania,0,4,Female,18 to 59
2007,Lithuania,0,4,Male,18 to 59
2007,Lithuania,0,5,Female,Above 60
2007,Lithuania,0,5,Male,Above 60
2007,Lithuania,145,6,Female,Unknown
2007,Lithuania,137,6,Male,Unknown
2007,Malta,5,1,Female,0 to 4
2007,Malta,6,1,Male,0 to 4
2007,Malta,21,2,Female,5 to 11
2007,Malta,43,2,Male,5 to 11
2007,Malta,0,3,Female,12 to 17
2007,Malta,0,3,Male,12 to 17
2007,Malta,290,4,Female,18 to 59
2007,Malta,3456,4,Male,18 to 59
2007,Malta,0,5,Female,Above 60
2007,Malta,0,5,Male,Above 60
2007,Malta,0,6,Female,Unknown
2007,Malta,0,6,Male,Unknown
2007,Slovakia,3,1,Female,0 to 4
2007,Slovakia,0,1,Male,0 to 4
2007,Slovakia,0,2,Female,5 to 11
2007,Slovakia,0,2,Male,5 to 11
2007,Slovakia,0,3,Female,12 to 17
2007,Slovakia,0,3,Male,12 to 17
2007,Slovakia,3,4,Female,18 to 59
2007,Slovakia,7,4,Male,18 to 59
2007,Slovakia,0,5,Female,Above 60
2007,Slovakia,0,5,Male,Above 60
2007,Slovakia,0,6,Female,Unknown
2007,Slovakia,0,6,Male,Unknown
2007,Slovenia,0,1,Female,0 to 4
2007,Slovenia,0,1,Male,0 to 4
2007,Slovenia,1,2,Female,5 to 11
2007,Slovenia,0,2,Male,5 to 11
2007,Slovenia,1,3,Female,12 to 17
2007,Slovenia,28,3,Male,12 to 17
2007,Slovenia,72,4,Female,18 to 59
2007,Slovenia,312,4,Male,18 to 59
2007,Slovenia,0,5,Female,Above 60
2007,Slovenia,0,5,Male,Above 60
2007,Slovenia,0,6,Female,Unknown
2007,Slovenia,0,6,Male,Unknown
2007,Macedonia,108,1,Female,0 to 4
2007,Macedonia,117,1,Male,0 to 4
2007,Macedonia,163,2,Female,5 to 11
2007,Macedonia,167,2,Male,5 to 11
2007,Macedonia,147,3,Female,12 to 17
2007,Macedonia,126,3,Male,12 to 17
2007,Macedonia,483,4,Female,18 to 59
2007,Macedonia,481,4,Male,18 to 59
2007,Macedonia,38,5,Female,Above 60
2007,Macedonia,30,5,Male,Above 60
2007,Macedonia,0,6,Female,Unknown
2007,Macedonia,0,6,Male,Unknown
2007,Turkey,437,1,Female,0 to 4
2007,Turkey,474,1,Male,0 to 4
2007,Turkey,686,2,Female,5 to 11
2007,Turkey,759,2,Male,5 to 11
2007,Turkey,573,3,Female,12 to 17
2007,Turkey,724,3,Male,12 to 17
2007,Turkey,3300,4,Female,18 to 59
2007,Turkey,5061,4,Male,18 to 59
2007,Turkey,91,5,Female,Above 60
2007,Turkey,125,5,Male,Above 60
2007,Turkey,39,6,Female,Unknown
2007,Turkey,0,6,Male,Unknown
2008,Bulgaria,4,1,Female,0 to 4
2008,Bulgaria,22,1,Male,0 to 4
2008,Bulgaria,12,2,Female,5 to 11
2008,Bulgaria,32,2,Male,5 to 11
2008,Bulgaria,12,3,Female,12 to 17
2008,Bulgaria,40,3,Male,12 to 17
2008,Bulgaria,129,4,Female,18 to 59
2008,Bulgaria,493,4,Male,18 to 59
2008,Bulgaria,1,5,Female,Above 60
2008,Bulgaria,1,5,Male,Above 60
2008,Bulgaria,0,6,Female,Unknown
2008,Bulgaria,0,6,Male,Unknown
2008,Croatia,16,1,Female,0 to 4
2008,Croatia,13,1,Male,0 to 4
2008,Croatia,29,2,Female,5 to 11
2008,Croatia,29,2,Male,5 to 11
2008,Croatia,39,3,Female,12 to 17
2008,Croatia,68,3,Male,12 to 17
2008,Croatia,581,4,Female,18 to 59
2008,Croatia,649,4,Male,18 to 59
2008,Croatia,442,5,Female,Above 60
2008,Croatia,341,5,Male,Above 60
2008,Croatia,0,6,Female,Unknown
2008,Croatia,0,6,Male,Unknown
2008,Czech Rep.,9,1,Female,0 to 4
2008,Czech Rep.,13,1,Male,0 to 4
2008,Czech Rep.,20,2,Female,5 to 11
2008,Czech Rep.,29,2,Male,5 to 11
2008,Czech Rep.,36,3,Female,12 to 17
2008,Czech Rep.,49,3,Male,12 to 17
2008,Czech Rep.,338,4,Female,18 to 59
2008,Czech Rep.,252,4,Male,18 to 59
2008,Czech Rep.,226,5,Female,Above 60
2008,Czech Rep.,113,5,Male,Above 60
2008,Czech Rep.,14887,6,Female,Unknown
2008,Czech Rep.,13202,6,Male,Unknown
2008,Estonia,0,1,Female,0 to 4
2008,Estonia,0,1,Male,0 to 4
2008,Estonia,2,2,Female,5 to 11
2008,Estonia,0,2,Male,5 to 11
2008,Estonia,0,3,Female,12 to 17
2008,Estonia,0,3,Male,12 to 17
2008,Estonia,1,4,Female,18 to 59
2008,Estonia,8,4,Male,18 to 59
2008,Estonia,0,5,Female,Above 60
2008,Estonia,0,5,Male,Above 60
2008,Estonia,0,6,Female,Unknown
2008,Estonia,0,6,Male,Unknown
2008,Hungary,0,1,Female,0 to 4
2008,Hungary,0,1,Male,0 to 4
2008,Hungary,483,2,Female,5 to 11
2008,Hungary,703,2,Male,5 to 11
2008,Hungary,91,3,Female,12 to 17
2008,Hungary,336,3,Male,12 to 17
2008,Hungary,780,4,Female,18 to 59
2008,Hungary,3642,4,Male,18 to 59
2008,Hungary,17,5,Female,Above 60
2008,Hungary,9,5,Male,Above 60
2008,Hungary,0,6,Female,Unknown
2008,Hungary,0,6,Male,Unknown
2008,Iceland,3,1,Female,0 to 4
2008,Iceland,6,1,Male,0 to 4
2008,Iceland,9,2,Female,5 to 11
2008,Iceland,10,2,Male,5 to 11
2008,Iceland,24,3,Female,12 to 17
2008,Iceland,16,3,Male,12 to 17
2008,Iceland,48,4,Female,18 to 59
2008,Iceland,41,4,Male,18 to 59
2008,Iceland,1,5,Female,Above 60
2008,Iceland,0,5,Male,Above 60
2008,Iceland,0,6,Female,Unknown
2008,Iceland,0,6,Male,Unknown
2008,Latvia,2,1,Female,0 to 4
2008,Latvia,5,1,Male,0 to 4
2008,Latvia,5,2,Female,5 to 11
2008,Latvia,2,2,Male,5 to 11
2008,Latvia,1,3,Female,12 to 17
2008,Latvia,1,3,Male,12 to 17
2008,Latvia,10,4,Female,18 to 59
2008,Latvia,27,4,Male,18 to 59
2008,Latvia,0,5,Female,Above 60
2008,Latvia,1,5,Male,Above 60
2008,Latvia,0,6,Female,Unknown
2008,Latvia,0,6,Male,Unknown
2008,Lithuania,29,1,Female,0 to 4
2008,Lithuania,34,1,Male,0 to 4
2008,Lithuania,23,2,Female,5 to 11
2008,Lithuania,21,2,Male,5 to 11
2008,Lithuania,18,3,Female,12 to 17
2008,Lithuania,16,3,Male,12 to 17
2008,Lithuania,78,4,Female,18 to 59
2008,Lithuania,130,4,Male,18 to 59
2008,Lithuania,1,5,Female,Above 60
2008,Lithuania,1,5,Male,Above 60
2008,Lithuania,0,6,Female,Unknown
2008,Lithuania,0,6,Male,Unknown
2008,Slovakia,2,1,Female,0 to 4
2008,Slovakia,7,1,Male,0 to 4
2008,Slovakia,4,2,Female,5 to 11
2008,Slovakia,13,2,Male,5 to 11
2008,Slovakia,0,3,Female,12 to 17
2008,Slovakia,16,3,Male,12 to 17
2008,Slovakia,17,4,Female,18 to 59
2008,Slovakia,132,4,Male,18 to 59
2008,Slovakia,0,5,Female,Above 60
2008,Slovakia,1,5,Male,Above 60
2008,Slovakia,0,6,Female,Unknown
2008,Slovakia,0,6,Male,Unknown
2008,Slovenia,0,1,Female,0 to 4
2008,Slovenia,0,1,Male,0 to 4
2008,Slovenia,0,2,Female,5 to 11
2008,Slovenia,0,2,Male,5 to 11
2008,Slovenia,0,3,Female,12 to 17
2008,Slovenia,3,3,Male,12 to 17
2008,Slovenia,20,4,Female,18 to 59
2008,Slovenia,41,4,Male,18 to 59
2008,Slovenia,0,5,Female,Above 60
2008,Slovenia,0,5,Male,Above 60
2008,Slovenia,0,6,Female,Unknown
2008,Slovenia,0,6,Male,Unknown
2008,Macedonia,102,1,Female,0 to 4
2008,Macedonia,108,1,Male,0 to 4
2008,Macedonia,168,2,Female,5 to 11
2008,Macedonia,181,2,Male,5 to 11
2008,Macedonia,135,3,Female,12 to 17
2008,Macedonia,114,3,Male,12 to 17
2008,Macedonia,449,4,Female,18 to 59
2008,Macedonia,455,4,Male,18 to 59
2008,Macedonia,33,5,Female,Above 60
2008,Macedonia,27,5,Male,Above 60
2008,Macedonia,0,6,Female,Unknown
2008,Macedonia,0,6,Male,Unknown
2008,Turkey,857,1,Female,0 to 4
2008,Turkey,919,1,Male,0 to 4
2008,Turkey,1112,2,Female,5 to 11
2008,Turkey,1199,2,Male,5 to 11
2008,Turkey,907,3,Female,12 to 17
2008,Turkey,1328,3,Male,12 to 17
2008,Turkey,4862,4,Female,18 to 59
2008,Turkey,6855,4,Male,18 to 59
2008,Turkey,225,5,Female,Above 60
2008,Turkey,236,5,Male,Above 60
2008,Turkey,0,6,Female,Unknown
2008,Turkey,0,6,Male,Unknown
2009,Bulgaria,11,1,Female,0 to 4
2009,Bulgaria,12,1,Male,0 to 4
2009,Bulgaria,17,2,Female,5 to 11
2009,Bulgaria,34,2,Male,5 to 11
2009,Bulgaria,5,3,Female,12 to 17
2009,Bulgaria,29,3,Male,12 to 17
2009,Bulgaria,105,4,Female,18 to 59
2009,Bulgaria,619,4,Male,18 to 59
2009,Bulgaria,10,5,Female,Above 60
2009,Bulgaria,11,5,Male,Above 60
2009,Bulgaria,0,6,Female,Unknown
2009,Bulgaria,0,6,Male,Unknown
2009,Croatia,0,1,Female,0 to 4
2009,Croatia,2,1,Male,0 to 4
2009,Croatia,1,2,Female,5 to 11
2009,Croatia,2,2,Male,5 to 11
2009,Croatia,3,3,Female,12 to 17
2009,Croatia,14,3,Male,12 to 17
2009,Croatia,7,4,Female,18 to 59
2009,Croatia,25,4,Male,18 to 59
2009,Croatia,0,5,Female,Above 60
2009,Croatia,1,5,Male,Above 60
2009,Croatia,0,6,Female,Unknown
2009,Croatia,0,6,Male,Unknown
2009,Estonia,0,1,Female,0 to 4
2009,Estonia,0,1,Male,0 to 4
2009,Estonia,0,2,Female,5 to 11
2009,Estonia,0,2,Male,5 to 11
2009,Estonia,1,3,Female,12 to 17
2009,Estonia,4,3,Male,12 to 17
2009,Estonia,3,4,Female,18 to 59
2009,Estonia,14,4,Male,18 to 59
2009,Estonia,1,5,Female,Above 60
2009,Estonia,0,5,Male,Above 60
2009,Estonia,0,6,Female,Unknown
2009,Estonia,0,6,Male,Unknown
2009,Hungary,44,1,Female,0 to 4
2009,Hungary,28,1,Male,0 to 4
2009,Hungary,74,2,Female,5 to 11
2009,Hungary,81,2,Male,5 to 11
2009,Hungary,28,3,Female,12 to 17
2009,Hungary,454,3,Male,12 to 17
2009,Hungary,426,4,Female,18 to 59
2009,Hungary,7662,4,Male,18 to 59
2009,Hungary,0,5,Female,Above 60
2009,Hungary,30,5,Male,Above 60
2009,Hungary,0,6,Female,Unknown
2009,Hungary,0,6,Male,Unknown
2009,Iceland,5,1,Female,0 to 4
2009,Iceland,6,1,Male,0 to 4
2009,Iceland,9,2,Female,5 to 11
2009,Iceland,9,2,Male,5 to 11
2009,Iceland,23,3,Female,12 to 17
2009,Iceland,15,3,Male,12 to 17
2009,Iceland,47,4,Female,18 to 59
2009,Iceland,20,4,Male,18 to 59
2009,Iceland,1,5,Female,Above 60
2009,Iceland,0,5,Male,Above 60
2009,Iceland,0,6,Female,Unknown
2009,Iceland,0,6,Male,Unknown
2009,Latvia,0,1,Female,0 to 4
2009,Latvia,1,1,Male,0 to 4
2009,Latvia,8,2,Female,5 to 11
2009,Latvia,7,2,Male,5 to 11
2009,Latvia,6,3,Female,12 to 17
2009,Latvia,5,3,Male,12 to 17
2009,Latvia,12,4,Female,18 to 59
2009,Latvia,42,4,Male,18 to 59
2009,Latvia,0,5,Female,Above 60
2009,Latvia,0,5,Male,Above 60
2009,Latvia,0,6,Female,Unknown
2009,Latvia,0,6,Male,Unknown
2009,Lithuania,10,1,Female,0 to 4
2009,Lithuania,27,1,Male,0 to 4
2009,Lithuania,17,2,Female,5 to 11
2009,Lithuania,17,2,Male,5 to 11
2009,Lithuania,7,3,Female,12 to 17
2009,Lithuania,18,3,Male,12 to 17
2009,Lithuania,47,4,Female,18 to 59
2009,Lithuania,107,4,Male,18 to 59
2009,Lithuania,2,5,Female,Above 60
2009,Lithuania,1,5,Male,Above 60
2009,Lithuania,0,6,Female,Unknown
2009,Lithuania,0,6,Male,Unknown
2009,Malta,0,1,Female,0 to 4
2009,Malta,0,1,Male,0 to 4
2009,Malta,0,2,Female,5 to 11
2009,Malta,0,2,Male,5 to 11
2009,Malta,5,3,Female,12 to 17
2009,Malta,24,3,Male,12 to 17
2009,Malta,10,4,Female,18 to 59
2009,Malta,22,4,Male,18 to 59
2009,Malta,0,5,Female,Above 60
2009,Malta,0,5,Male,Above 60
2009,Malta,173,6,Female,Unknown
2009,Malta,2028,6,Male,Unknown
2009,Romania,0,1,Female,0 to 4
2009,Romania,0,1,Male,0 to 4
2009,Romania,0,2,Female,5 to 11
2009,Romania,2,2,Male,5 to 11
2009,Romania,2,3,Female,12 to 17
2009,Romania,11,3,Male,12 to 17
2009,Romania,11,4,Female,18 to 59
2009,Romania,180,4,Male,18 to 59
2009,Romania,0,5,Female,Above 60
2009,Romania,6,5,Male,Above 60
2009,Romania,0,6,Female,Unknown
2009,Romania,0,6,Male,Unknown
2009,Slovakia,9,1,Female,0 to 4
2009,Slovakia,3,1,Male,0 to 4
2009,Slovakia,5,2,Female,5 to 11
2009,Slovakia,1,2,Male,5 to 11
2009,Slovakia,9,3,Female,12 to 17
2009,Slovakia,21,3,Male,12 to 17
2009,Slovakia,38,4,Female,18 to 59
2009,Slovakia,182,4,Male,18 to 59
2009,Slovakia,3,5,Female,Above 60
2009,Slovakia,6,5,Male,Above 60
2009,Slovakia,0,6,Female,Unknown
2009,Slovakia,0,6,Male,Unknown
2009,Slovenia,0,1,Female,0 to 4
2009,Slovenia,0,1,Male,0 to 4
2009,Slovenia,5,2,Female,5 to 11
2009,Slovenia,6,2,Male,5 to 11
2009,Slovenia,0,3,Female,12 to 17
2009,Slovenia,28,3,Male,12 to 17
2009,Slovenia,37,4,Female,18 to 59
2009,Slovenia,253,4,Male,18 to 59
2009,Slovenia,0,5,Female,Above 60
2009,Slovenia,0,5,Male,Above 60
2009,Slovenia,0,6,Female,Unknown
2009,Slovenia,0,6,Male,Unknown
2009,Macedonia,175,1,Female,0 to 4
2009,Macedonia,183,1,Male,0 to 4
2009,Macedonia,299,2,Female,5 to 11
2009,Macedonia,309,2,Male,5 to 11
2009,Macedonia,242,3,Female,12 to 17
2009,Macedonia,222,3,Male,12 to 17
2009,Macedonia,972,4,Female,18 to 59
2009,Macedonia,902,4,Male,18 to 59
2009,Macedonia,61,5,Female,Above 60
2009,Macedonia,37,5,Male,Above 60
2009,Macedonia,0,6,Female,Unknown
2009,Macedonia,0,6,Male,Unknown
2009,Turkey,609,1,Female,0 to 4
2009,Turkey,663,1,Male,0 to 4
2009,Turkey,807,2,Female,5 to 11
2009,Turkey,889,2,Male,5 to 11
2009,Turkey,761,3,Female,12 to 17
2009,Turkey,967,3,Male,12 to 17
2009,Turkey,4383,4,Female,18 to 59
2009,Turkey,6752,4,Male,18 to 59
2009,Turkey,187,5,Female,Above 60
2009,Turkey,223,5,Male,Above 60
2009,Turkey,0,6,Female,Unknown
2009,Turkey,0,6,Male,Unknown
2010,Belgium,0,1,Female,0 to 4
2010,Belgium,0,1,Male,0 to 4
2010,Belgium,0,2,Female,5 to 11
2010,Belgium,0,2,Male,5 to 11
2010,Belgium,0,3,Female,12 to 17
2010,Belgium,0,3,Male,12 to 17
2010,Belgium,0,4,Female,18 to 59
2010,Belgium,0,4,Male,18 to 59
2010,Belgium,0,5,Female,Above 60
2010,Belgium,0,5,Male,Above 60
2010,Belgium,7774,6,Female,Unknown
2010,Belgium,10809,6,Male,Unknown
2010,Bulgaria,0,1,Female,0 to 4
2010,Bulgaria,0,1,Male,0 to 4
2010,Bulgaria,0,2,Female,5 to 11
2010,Bulgaria,0,2,Male,5 to 11
2010,Bulgaria,0,3,Female,12 to 17
2010,Bulgaria,0,3,Male,12 to 17
2010,Bulgaria,0,4,Female,18 to 59
2010,Bulgaria,0,4,Male,18 to 59
2010,Bulgaria,0,5,Female,Above 60
2010,Bulgaria,0,5,Male,Above 60
2010,Bulgaria,133,6,Female,Unknown
2010,Bulgaria,892,6,Male,Unknown
2010,Croatia,29,1,Female,0 to 4
2010,Croatia,30,1,Male,0 to 4
2010,Croatia,55,2,Female,5 to 11
2010,Croatia,45,2,Male,5 to 11
2010,Croatia,95,3,Female,12 to 17
2010,Croatia,122,3,Male,12 to 17
2010,Croatia,1048,4,Female,18 to 59
2010,Croatia,1100,4,Male,18 to 59
2010,Croatia,586,5,Female,Above 60
2010,Croatia,499,5,Male,Above 60
2010,Croatia,10682,6,Female,Unknown
2010,Croatia,9861,6,Male,Unknown
2010,Czech Rep.,0,1,Female,0 to 4
2010,Czech Rep.,0,1,Male,0 to 4
2010,Czech Rep.,0,2,Female,5 to 11
2010,Czech Rep.,0,2,Male,5 to 11
2010,Czech Rep.,0,3,Female,12 to 17
2010,Czech Rep.,0,3,Male,12 to 17
2010,Czech Rep.,0,4,Female,18 to 59
2010,Czech Rep.,0,4,Male,18 to 59
2010,Czech Rep.,0,5,Female,Above 60
2010,Czech Rep.,0,5,Male,Above 60
2010,Czech Rep.,345,6,Female,Unknown
2010,Czech Rep.,659,6,Male,Unknown
2010,Denmark,0,1,Female,0 to 4
2010,Denmark,0,1,Male,0 to 4
2010,Denmark,0,2,Female,5 to 11
2010,Denmark,0,2,Male,5 to 11
2010,Denmark,0,3,Female,12 to 17
2010,Denmark,0,3,Male,12 to 17
2010,Denmark,0,4,Female,18 to 59
2010,Denmark,0,4,Male,18 to 59
2010,Denmark,0,5,Female,Above 60
2010,Denmark,0,5,Male,Above 60
2010,Denmark,1512,6,Female,Unknown
2010,Denmark,1704,6,Male,Unknown
2010,Estonia,1,1,Female,0 to 4
2010,Estonia,2,1,Male,0 to 4
2010,Estonia,0,2,Female,5 to 11
2010,Estonia,2,2,Male,5 to 11
2010,Estonia,0,3,Female,12 to 17
2010,Estonia,0,3,Male,12 to 17
2010,Estonia,4,4,Female,18 to 59
2010,Estonia,40,4,Male,18 to 59
2010,Estonia,0,5,Female,Above 60
2010,Estonia,0,5,Male,Above 60
2010,Estonia,0,6,Female,Unknown
2010,Estonia,0,6,Male,Unknown
2010,France,0,1,Female,0 to 4
2010,France,0,1,Male,0 to 4
2010,France,0,2,Female,5 to 11
2010,France,0,2,Male,5 to 11
2010,France,0,3,Female,12 to 17
2010,France,0,3,Male,12 to 17
2010,France,0,4,Female,18 to 59
2010,France,0,4,Male,18 to 59
2010,France,0,5,Female,Above 60
2010,France,0,5,Male,Above 60
2010,France,67449,6,Female,Unknown
2010,France,93069,6,Male,Unknown
2010,Germany,8229,1,Female,0 to 4
2010,Germany,8780,1,Male,0 to 4
2010,Germany,23093,2,Female,5 to 11
2010,Germany,24652,2,Male,5 to 11
2010,Germany,31340,3,Female,12 to 17
2010,Germany,34628,3,Male,12 to 17
2010,Germany,184696,4,Female,18 to 59
2010,Germany,275516,4,Male,18 to 59
2010,Germany,29551,5,Female,Above 60
2010,Germany,25775,5,Male,Above 60
2010,Germany,3255,6,Female,Unknown
2010,Germany,4665,6,Male,Unknown
2010,Iceland,1,1,Female,0 to 4
2010,Iceland,2,1,Male,0 to 4
2010,Iceland,0,2,Female,5 to 11
2010,Iceland,1,2,Male,5 to 11
2010,Iceland,0,3,Female,12 to 17
2010,Iceland,1,3,Male,12 to 17
2010,Iceland,4,4,Female,18 to 59
2010,Iceland,13,4,Male,18 to 59
2010,Iceland,0,5,Female,Above 60
2010,Iceland,0,5,Male,Above 60
2010,Iceland,0,6,Female,Unknown
2010,Iceland,0,6,Male,Unknown
2010,Italy,0,1,Female,0 to 4
2010,Italy,0,1,Male,0 to 4
2010,Italy,0,2,Female,5 to 11
2010,Italy,0,2,Male,5 to 11
2010,Italy,0,3,Female,12 to 17
2010,Italy,0,3,Male,12 to 17
2010,Italy,0,4,Female,18 to 59
2010,Italy,0,4,Male,18 to 59
2010,Italy,0,5,Female,Above 60
2010,Italy,0,5,Male,Above 60
2010,Italy,887,6,Female,Unknown
2010,Italy,3189,6,Male,Unknown
2010,Latvia,4,1,Female,0 to 4
2010,Latvia,3,1,Male,0 to 4
2010,Latvia,3,2,Female,5 to 11
2010,Latvia,5,2,Male,5 to 11
2010,Latvia,8,3,Female,12 to 17
2010,Latvia,14,3,Male,12 to 17
2010,Latvia,18,4,Female,18 to 59
2010,Latvia,66,4,Male,18 to 59
2010,Latvia,0,5,Female,Above 60
2010,Latvia,0,5,Male,Above 60
2010,Latvia,0,6,Female,Unknown
2010,Latvia,0,6,Male,Unknown
2010,Lithuania,11,1,Female,0 to 4
2010,Lithuania,24,1,Male,0 to 4
2010,Lithuania,12,2,Female,5 to 11
2010,Lithuania,16,2,Male,5 to 11
2010,Lithuania,12,3,Female,12 to 17
2010,Lithuania,31,3,Male,12 to 17
2010,Lithuania,1109,4,Female,18 to 59
2010,Lithuania,1693,4,Male,18 to 59
2010,Lithuania,430,5,Female,Above 60
2010,Lithuania,451,5,Male,Above 60
2010,Lithuania,0,6,Female,Unknown
2010,Lithuania,0,6,Male,Unknown
2010,Malta,0,1,Female,0 to 4
2010,Malta,0,1,Male,0 to 4
2010,Malta,0,2,Female,5 to 11
2010,Malta,0,2,Male,5 to 11
2010,Malta,4,3,Female,12 to 17
2010,Malta,54,3,Male,12 to 17
2010,Malta,0,4,Female,18 to 59
2010,Malta,836,4,Male,18 to 59
2010,Malta,0,5,Female,Above 60
2010,Malta,0,5,Male,Above 60
2010,Malta,200,6,Female,Unknown
2010,Malta,2130,6,Male,Unknown
2010,Netherlands,0,1,Female,0 to 4
2010,Netherlands,0,1,Male,0 to 4
2010,Netherlands,0,2,Female,5 to 11
2010,Netherlands,0,2,Male,5 to 11
2010,Netherlands,0,3,Female,12 to 17
2010,Netherlands,0,3,Male,12 to 17
2010,Netherlands,0,4,Female,18 to 59
2010,Netherlands,0,4,Male,18 to 59
2010,Netherlands,0,5,Female,Above 60
2010,Netherlands,0,5,Male,Above 60
2010,Netherlands,4533,6,Female,Unknown
2010,Netherlands,8514,6,Male,Unknown
2010,Romania,3,1,Female,0 to 4
2010,Romania,4,1,Male,0 to 4
2010,Romania,7,2,Female,5 to 11
2010,Romania,10,2,Male,5 to 11
2010,Romania,10,3,Female,12 to 17
2010,Romania,29,3,Male,12 to 17
2010,Romania,28,4,Female,18 to 59
2010,Romania,291,4,Male,18 to 59
2010,Romania,0,5,Female,Above 60
2010,Romania,3,5,Male,Above 60
2010,Romania,0,6,Female,Unknown
2010,Romania,0,6,Male,Unknown
2010,Slovakia,6,1,Female,0 to 4
2010,Slovakia,1,1,Male,0 to 4
2010,Slovakia,4,2,Female,5 to 11
2010,Slovakia,4,2,Male,5 to 11
2010,Slovakia,3,3,Female,12 to 17
2010,Slovakia,2,3,Male,12 to 17
2010,Slovakia,11,4,Female,18 to 59
2010,Slovakia,146,4,Male,18 to 59
2010,Slovakia,0,5,Female,Above 60
2010,Slovakia,0,5,Male,Above 60
2010,Slovakia,0,6,Female,Unknown
2010,Slovakia,0,6,Male,Unknown
2010,Slovenia,0,1,Female,0 to 4
2010,Slovenia,0,1,Male,0 to 4
2010,Slovenia,18,2,Female,5 to 11
2010,Slovenia,15,2,Male,5 to 11
2010,Slovenia,14,3,Female,12 to 17
2010,Slovenia,31,3,Male,12 to 17
2010,Slovenia,52,4,Female,18 to 59
2010,Slovenia,301,4,Male,18 to 59
2010,Slovenia,1,5,Female,Above 60
2010,Slovenia,1,5,Male,Above 60
2010,Slovenia,0,6,Female,Unknown
2010,Slovenia,0,6,Male,Unknown
2010,Spain,0,1,Female,0 to 4
2010,Spain,0,1,Male,0 to 4
2010,Spain,0,2,Female,5 to 11
2010,Spain,0,2,Male,5 to 11
2010,Spain,0,3,Female,12 to 17
2010,Spain,0,3,Male,12 to 17
2010,Spain,0,4,Female,18 to 59
2010,Spain,0,4,Male,18 to 59
2010,Spain,0,5,Female,Above 60
2010,Spain,0,5,Male,Above 60
2010,Spain,881,6,Female,Unknown
2010,Spain,1831,6,Male,Unknown
2010,Switzerland,1511,1,Female,0 to 4
2010,Switzerland,1593,1,Male,0 to 4
2010,Switzerland,1977,2,Female,5 to 11
2010,Switzerland,2174,2,Male,5 to 11
2010,Switzerland,1540,3,Female,12 to 17
2010,Switzerland,1892,3,Male,12 to 17
2010,Switzerland,8697,4,Female,18 to 59
2010,Switzerland,15997,4,Male,18 to 59
2010,Switzerland,639,5,Female,Above 60
2010,Switzerland,366,5,Male,Above 60
2010,Switzerland,10764,6,Female,Unknown
2010,Switzerland,14578,6,Male,Unknown
