Host Country,Year,Sex,Employment %,COC
Germany**,'07,Males,77.6,EU-28
Germany**,'07,Males,63.6,Extra-EU-28
Germany**,'07,Males,69.4,Foreign country
Germany**,'07,Males,80.3,Reporting country
Germany**,'07,Males,79.1,Total
Germany**,'07,Total,69.6,EU-28
Germany**,'07,Total,51.8,Extra-EU-28
Germany**,'07,Total,59.1,Foreign country
Germany**,'07,Total,74.6,Reporting country
Germany**,'07,Total,72.9,Total
Germany**,'08,Females,62,EU-28
Germany**,'08,Females,40.7,Extra-EU-28
Germany**,'08,Females,49.4,Foreign country
Germany**,'08,Females,70,Reporting country
Germany**,'08,Females,67.8,Total
Germany**,'08,Males,79.3,EU-28
Germany**,'08,Males,66,Extra-EU-28
Germany**,'08,Males,71.6,Foreign country
Germany**,'08,Males,81.1,Reporting country
Germany**,'08,Males,80.1,Total
Germany**,'08,Total,70.8,EU-28
Germany**,'08,Total,53.2,Extra-EU-28
Germany**,'08,Total,60.5,Foreign country
Germany**,'08,Total,75.6,Reporting country
Germany**,'08,Total,74,Total
Germany**,'09,Females,62.4,EU-28
Germany**,'09,Females,42.2,Extra-EU-28
Germany**,'09,Females,50.3,Foreign country
Germany**,'09,Females,70.9,Reporting country
Germany**,'09,Females,68.7,Total
Germany**,'09,Males,77.6,EU-28
Germany**,'09,Males,65.8,Extra-EU-28
Germany**,'09,Males,70.7,Foreign country
Germany**,'09,Males,80.7,Reporting country
Germany**,'09,Males,79.6,Total
Germany**,'09,Total,70.2,EU-28
Germany**,'09,Total,53.9,Extra-EU-28
Germany**,'09,Total,60.5,Foreign country
Germany**,'09,Total,75.8,Reporting country
Germany**,'09,Total,74.2,Total
Germany**,'10,Females,63,EU-28
Germany**,'10,Females,42.8,Extra-EU-28
Germany**,'10,Females,50.9,Foreign country
Germany**,'10,Females,71.8,Reporting country
Germany**,'10,Females,69.7,Total
Germany**,'10,Males,78.6,EU-28
Germany**,'10,Males,67.7,Extra-EU-28
Germany**,'10,Males,72.2,Foreign country
Germany**,'10,Males,81.2,Reporting country
Germany**,'10,Males,80.4,Total
Germany**,'10,Total,70.8,EU-28
Germany**,'10,Total,54.8,Extra-EU-28
Germany**,'10,Total,61.3,Foreign country
Germany**,'10,Total,76.5,Reporting country
Germany**,'10,Total,75,Total
Germany**,'11,Females,65.6,EU-28
Germany**,'11,Females,44.6,Extra-EU-28
Germany**,'11,Females,53.1,Foreign country
Germany**,'11,Females,73.2,Reporting country
Germany**,'11,Females,71.3,Total
Germany**,'11,Males,81.7,EU-28
Germany**,'11,Males,70.5,Extra-EU-28
Germany**,'11,Males,75.3,Foreign country
Germany**,'11,Males,82.3,Reporting country
Germany**,'11,Males,81.7,Total
Germany**,'11,Total,73.7,EU-28
Germany**,'11,Total,57,Extra-EU-28
Germany**,'11,Total,64,Foreign country
Germany**,'11,Total,77.8,Reporting country
Germany**,'11,Total,76.5,Total
Germany**,'12,Females,66,EU-28
Germany**,'12,Females,46.3,Extra-EU-28
Germany**,'12,Females,54.5,Foreign country
Germany**,'12,Females,73.6,Reporting country
Germany**,'12,Females,71.6,Total
Germany**,'12,Males,83,EU-28
Germany**,'12,Males,70.8,Extra-EU-28
Germany**,'12,Males,76.1,Foreign country
Germany**,'12,Males,82.7,Reporting country
Germany**,'12,Males,82.1,Total
Germany**,'12,Total,74.6,EU-28
Germany**,'12,Total,58.2,Extra-EU-28
Germany**,'12,Total,65.2,Foreign country
Germany**,'12,Total,78.2,Reporting country
Germany**,'12,Total,76.9,Total
Germany**,'13,Females,65.9,EU-28
Germany**,'13,Females,45.9,Extra-EU-28
Germany**,'13,Females,54.4,Foreign country
Germany**,'13,Females,74.6,Reporting country
Germany**,'13,Females,72.5,Total
Germany**,'13,Males,83.4,EU-28
Germany**,'13,Males,70.6,Extra-EU-28
Germany**,'13,Males,76.4,Foreign country
Germany**,'13,Males,82.8,Reporting country
Germany**,'13,Males,82.1,Total
Germany**,'13,Total,74.9,EU-28
Germany**,'13,Total,57.9,Extra-EU-28
Germany**,'13,Total,65.4,Foreign country
Germany**,'13,Total,78.7,Reporting country
Germany**,'13,Total,77.3,Total
Germany**,'14,Females,66.7,EU-28
Germany**,'14,Females,46.4,Extra-EU-28
Germany**,'14,Females,55,Foreign country
Germany**,'14,Females,75.4,Reporting country
Germany**,'14,Females,73.1,Total
Germany**,'14,Males,84.6,EU-28
Germany**,'14,Males,69.7,Extra-EU-28
Germany**,'14,Males,76.5,Foreign country
Germany**,'14,Males,83,Reporting country
Germany**,'14,Males,82.2,Total
Germany**,'14,Total,76.1,EU-28
Germany**,'14,Total,57.7,Extra-EU-28
Germany**,'14,Total,65.8,Foreign country
Germany**,'14,Total,79.2,Reporting country
Germany**,'14,Total,77.7,Total
Germany**,'15,Females,67.5,EU-28
Germany**,'15,Females,45.6,Extra-EU-28
Germany**,'15,Females,55,Foreign country
Germany**,'15,Females,76,Reporting country
Germany**,'15,Females,73.6,Total
Germany**,'15,Males,84.8,EU-28
Germany**,'15,Males,68.7,Extra-EU-28
Germany**,'15,Males,76.2,Foreign country
Germany**,'15,Males,83.1,Reporting country
Germany**,'15,Males,82.3,Total
Germany**,'15,Total,76.7,EU-28
Germany**,'15,Total,57,Extra-EU-28
Germany**,'15,Total,65.8,Foreign country
Germany**,'15,Total,79.6,Reporting country
Germany**,'15,Total,78,Total
Germany**,'16,Females,69.4,EU-28
Germany**,'16,Females,44.9,Extra-EU-28
Germany**,'16,Females,55.5,Foreign country
Germany**,'16,Females,77.2,Reporting country
Germany**,'16,Females,74.5,Total
Germany**,'16,Males,85.8,EU-28
Germany**,'16,Males,63.7,Extra-EU-28
Germany**,'16,Males,73.8,Foreign country
Germany**,'16,Males,84.1,Reporting country
Germany**,'16,Males,82.8,Total
Germany**,'16,Total,78.2,EU-28
Germany**,'16,Total,54.5,Extra-EU-28
Germany**,'16,Total,65.1,Foreign country
Germany**,'16,Total,80.7,Reporting country
Germany**,'16,Total,78.7,Total
France,'06,Females,60.9,EU-28
France,'06,Females,35.1,Extra-EU-28
France,'06,Females,44.5,Foreign country
France,'06,Females,65.1,Reporting country
France,'06,Females,63.9,Total
France,'06,Males,76.1,EU-28
France,'06,Males,61,Extra-EU-28
France,'06,Males,67.2,Foreign country
France,'06,Males,75.6,Reporting country
France,'06,Males,75.1,Total
France,'06,Total,68.8,EU-28
France,'06,Total,47.3,Extra-EU-28
France,'06,Total,55.6,Foreign country
France,'06,Total,70.2,Reporting country
France,'06,Total,69.4,Total
France,'07,Females,61.4,EU-28
France,'07,Females,35.5,Extra-EU-28
France,'07,Females,45,Foreign country
France,'07,Females,66.2,Reporting country
France,'07,Females,64.9,Total
France,'07,Males,73.9,EU-28
France,'07,Males,62.5,Extra-EU-28
France,'07,Males,66.9,Foreign country
France,'07,Males,75.7,Reporting country
France,'07,Males,75.1,Total
France,'07,Total,67.6,EU-28
France,'07,Total,48.3,Extra-EU-28
France,'07,Total,55.6,Foreign country
France,'07,Total,70.9,Reporting country
France,'07,Total,69.9,Total
France,'08,Females,61.4,EU-28
France,'08,Females,39.6,Extra-EU-28
France,'08,Females,47.6,Foreign country
France,'08,Females,66.8,Reporting country
France,'08,Females,65.5,Total
France,'08,Males,74.5,EU-28
France,'08,Males,65.7,Extra-EU-28
France,'08,Males,69,Foreign country
France,'08,Males,76,Reporting country
France,'08,Males,75.6,Total
France,'08,Total,67.8,EU-28
France,'08,Total,52.4,Extra-EU-28
France,'08,Total,58,Foreign country
France,'08,Total,71.3,Reporting country
France,'08,Total,70.5,Total
France,'09,Females,59.4,EU-28
France,'09,Females,37.8,Extra-EU-28
France,'09,Females,45.4,Foreign country
France,'09,Females,66.4,Reporting country
France,'09,Females,65,Total
France,'09,Males,73.7,EU-28
France,'09,Males,59.9,Extra-EU-28
France,'09,Males,65,Foreign country
France,'09,Males,74.9,Reporting country
France,'09,Males,74.3,Total
France,'09,Total,66.5,EU-28
France,'09,Total,48.3,Extra-EU-28
France,'09,Total,55,Foreign country
France,'09,Total,70.5,Reporting country
France,'09,Total,69.5,Total
France,'10,Females,61.5,EU-28
France,'10,Females,35.2,Extra-EU-28
France,'10,Females,44.2,Foreign country
France,'10,Females,66.4,Reporting country
France,'10,Females,64.9,Total
France,'10,Males,76.3,EU-28
France,'10,Males,63.1,Extra-EU-28
France,'10,Males,68.1,Foreign country
France,'10,Males,74.4,Reporting country
France,'10,Males,74,Total
France,'10,Total,69,EU-28
France,'10,Total,48.3,Extra-EU-28
France,'10,Total,55.7,Foreign country
France,'10,Total,70.3,Reporting country
France,'10,Total,69.3,Total
France,'11,Females,63.5,EU-28
France,'11,Females,35.4,Extra-EU-28
France,'11,Females,45,Foreign country
France,'11,Females,66.1,Reporting country
France,'11,Females,64.7,Total
France,'11,Males,76.8,EU-28
France,'11,Males,61,Extra-EU-28
France,'11,Males,67.1,Foreign country
France,'11,Males,74.5,Reporting country
France,'11,Males,74,Total
France,'11,Total,70.3,EU-28
France,'11,Total,47.4,Extra-EU-28
France,'11,Total,55.7,Foreign country
France,'11,Total,70.2,Reporting country
France,'11,Total,69.2,Total
France,'12,Females,60.9,EU-28
France,'12,Females,35.4,Extra-EU-28
France,'12,Females,43.7,Foreign country
France,'12,Females,66.7,Reporting country
France,'12,Females,65.1,Total
France,'12,Males,74.2,EU-28
France,'12,Males,62.7,Extra-EU-28
France,'12,Males,66.9,Foreign country
France,'12,Males,74.5,Reporting country
France,'12,Males,73.9,Total
France,'12,Total,67.8,EU-28
France,'12,Total,48.2,Extra-EU-28
France,'12,Total,55,Foreign country
France,'12,Total,70.5,Reporting country
France,'12,Total,69.4,Total
France,'13,Females,64.3,EU-28
France,'13,Females,35.3,Extra-EU-28
France,'13,Females,44.6,Foreign country
France,'13,Females,67.1,Reporting country
France,'13,Females,65.5,Total
France,'13,Males,75.9,EU-28
France,'13,Males,62.8,Extra-EU-28
France,'13,Males,67.5,Foreign country
France,'13,Males,74.1,Reporting country
France,'13,Males,73.7,Total
France,'13,Total,70.2,EU-28
France,'13,Total,48.1,Extra-EU-28
France,'13,Total,55.6,Foreign country
France,'13,Total,70.5,Reporting country
France,'13,Total,69.5,Total
France,'14,Females,65.6,EU-28
France,'14,Females,37.3,Extra-EU-28
France,'14,Females,46.7,Foreign country
France,'14,Females,67.1,Reporting country
France,'14,Females,65.6,Total
France,'14,Males,73.6,EU-28
France,'14,Males,59.5,Extra-EU-28
France,'14,Males,64.6,Foreign country
France,'14,Males,73.8,Reporting country
France,'14,Males,73.2,Total
France,'14,Total,69.5,EU-28
France,'14,Total,47.3,Extra-EU-28
France,'14,Total,55,Foreign country
France,'14,Total,70.4,Reporting country
France,'14,Total,69.3,Total
France,'15,Females,63.9,EU-28
France,'15,Females,36.3,Extra-EU-28
France,'15,Females,44.7,Foreign country
France,'15,Females,67.7,Reporting country
France,'15,Females,66,Total
France,'15,Males,72,EU-28
France,'15,Males,58.7,Extra-EU-28
France,'15,Males,63.1,Foreign country
France,'15,Males,74,Reporting country
France,'15,Males,73.2,Total
France,'15,Total,67.9,EU-28
France,'15,Total,46.6,Extra-EU-28
France,'15,Total,53.3,Foreign country
France,'15,Total,70.8,Reporting country
France,'15,Total,69.5,Total
France,'16,Females,66.2,EU-28
France,'16,Females,33.8,Extra-EU-28
France,'16,Females,43.8,Foreign country
France,'16,Females,68.2,Reporting country
France,'16,Females,66.3,Total
France,'16,Males,73,EU-28
France,'16,Males,61,Extra-EU-28
France,'16,Males,64.9,Foreign country
France,'16,Males,74.5,Reporting country
France,'16,Males,73.8,Total
France,'16,Total,69.5,EU-28
France,'16,Total,46.3,Extra-EU-28
France,'16,Total,53.7,Foreign country
France,'16,Total,71.3,Reporting country
France,'16,Total,70,Total
Finland,'06,Females,65.2,EU-28
Finland,'06,Females,40.2,Extra-EU-28
Finland,'06,Females,49.1,Foreign country
Finland,'06,Females,71.9,Reporting country
Finland,'06,Females,71.5,Total
Finland,'06,Males,77.2,EU-28
Finland,'06,Males,66.4,Extra-EU-28
Finland,'06,Males,71.4,Foreign country
Finland,'06,Males,76.4,Reporting country
Finland,'06,Males,76.3,Total
Finland,'06,Total,71.7,EU-28
Finland,'06,Total,51.5,Extra-EU-28
Finland,'06,Total,59.8,Foreign country
Finland,'06,Total,74.2,Reporting country
Finland,'06,Total,73.9,Total
Finland,'07,Females,72.1,EU-28
Finland,'07,Females,42.1,Extra-EU-28
Finland,'07,Females,52.5,Foreign country
Finland,'07,Females,72.9,Reporting country
Finland,'07,Females,72.5,Total
Finland,'07,Males,79.9,EU-28
Finland,'07,Males,66.1,Extra-EU-28
Finland,'07,Males,72.2,Foreign country
Finland,'07,Males,77.3,Reporting country
Finland,'07,Males,77.2,Total
Finland,'07,Total,76.4,EU-28
Finland,'07,Total,53,Extra-EU-28
Finland,'07,Total,62.2,Foreign country
Finland,'07,Total,75.1,Reporting country
Finland,'07,Total,74.8,Total
Finland,'08,Females,74.3,EU-28
Finland,'08,Females,44.7,Extra-EU-28
Finland,'08,Females,55,Foreign country
Finland,'08,Females,73.5,Reporting country
Finland,'08,Females,73.1,Total
Finland,'08,Males,82.7,EU-28
Finland,'08,Males,66.2,Extra-EU-28
Finland,'08,Males,73.3,Foreign country
Finland,'08,Males,78.5,Reporting country
Finland,'08,Males,78.4,Total
Finland,'08,Total,79.1,EU-28
Finland,'08,Total,55.1,Extra-EU-28
Finland,'08,Total,64.4,Foreign country
Finland,'08,Total,76,Reporting country
Finland,'08,Total,75.8,Total
Finland,'09,Females,72.5,EU-28
Finland,'09,Females,45.5,Extra-EU-28
Finland,'09,Females,54.8,Foreign country
Finland,'09,Females,72.8,Reporting country
Finland,'09,Females,72.4,Total
Finland,'09,Males,74.6,EU-28
Finland,'09,Males,65.8,Extra-EU-28
Finland,'09,Males,69.2,Foreign country
Finland,'09,Males,74.8,Reporting country
Finland,'09,Males,74.7,Total
Finland,'09,Total,73.6,EU-28
Finland,'09,Total,55.4,Extra-EU-28
Finland,'09,Total,62.1,Foreign country
Finland,'09,Total,73.8,Reporting country
Finland,'09,Total,73.5,Total
Finland,'10,Females,69.1,EU-28
Finland,'10,Females,39,Extra-EU-28
Finland,'10,Females,49.8,Foreign country
Finland,'10,Females,72.1,Reporting country
Finland,'10,Females,71.5,Total
Finland,'10,Males,76.5,EU-28
Finland,'10,Males,61.2,Extra-EU-28
Finland,'10,Males,67.3,Foreign country
Finland,'10,Males,74.7,Reporting country
Finland,'10,Males,74.5,Total
Finland,'10,Total,72.8,EU-28
Finland,'10,Total,49.4,Extra-EU-28
Finland,'10,Total,58.2,Foreign country
Finland,'10,Total,73.4,Reporting country
Finland,'10,Total,73,Total
Finland,'11,Females,66.6,EU-28
Finland,'11,Females,39.5,Extra-EU-28
Finland,'11,Females,49.5,Foreign country
Finland,'11,Females,72.6,Reporting country
Finland,'11,Females,71.9,Total
Finland,'11,Males,80.4,EU-28
Finland,'11,Males,62.8,Extra-EU-28
Finland,'11,Males,69.9,Foreign country
Finland,'11,Males,75.7,Reporting country
Finland,'11,Males,75.6,Total
Finland,'11,Total,73.6,EU-28
Finland,'11,Total,50.6,Extra-EU-28
Finland,'11,Total,59.5,Foreign country
Finland,'11,Total,74.2,Reporting country
Finland,'11,Total,73.8,Total
Finland,'12,Females,72.9,EU-28
Finland,'12,Females,40.7,Extra-EU-28
Finland,'12,Females,53.2,Foreign country
Finland,'12,Females,73,Reporting country
Finland,'12,Females,72.5,Total
Finland,'12,Males,79.2,EU-28
Finland,'12,Males,62.6,Extra-EU-28
Finland,'12,Males,69.6,Foreign country
Finland,'12,Males,75.7,Reporting country
Finland,'12,Males,75.5,Total
Finland,'12,Total,76.3,EU-28
Finland,'12,Total,51.6,Extra-EU-28
Finland,'12,Total,61.6,Foreign country
Finland,'12,Total,74.4,Reporting country
Finland,'12,Total,74,Total
Finland,'13,Females,69,EU-28
Finland,'13,Females,42.1,Extra-EU-28
Finland,'13,Females,53.4,Foreign country
Finland,'13,Females,72.6,Reporting country
Finland,'13,Females,71.9,Total
Finland,'13,Males,74.1,EU-28
Finland,'13,Males,63.4,Extra-EU-28
Finland,'13,Males,68,Foreign country
Finland,'13,Males,74.9,Reporting country
Finland,'13,Males,74.7,Total
Finland,'13,Total,71.6,EU-28
Finland,'13,Total,53,Extra-EU-28
Finland,'13,Total,60.9,Foreign country
Finland,'13,Total,73.8,Reporting country
Finland,'13,Total,73.3,Total
Finland,'14,Females,70.6,EU-28
Finland,'14,Females,35.8,Extra-EU-28
Finland,'14,Females,49.3,Foreign country
Finland,'14,Females,73,Reporting country
Finland,'14,Females,72.1,Total
Finland,'14,Males,75.7,EU-28
Finland,'14,Males,62.9,Extra-EU-28
Finland,'14,Males,68.1,Foreign country
Finland,'14,Males,74.2,Reporting country
Finland,'14,Males,74,Total
Finland,'14,Total,73.4,EU-28
Finland,'14,Total,50,Extra-EU-28
Finland,'14,Total,59.4,Foreign country
Finland,'14,Total,73.6,Reporting country
Finland,'14,Total,73.1,Total
Finland,'15,Females,68.9,EU-28
Finland,'15,Females,35.7,Extra-EU-28
Finland,'15,Females,48.8,Foreign country
Finland,'15,Females,72.8,Reporting country
Finland,'15,Females,71.8,Total
Finland,'15,Males,76.6,EU-28
Finland,'15,Males,61.3,Extra-EU-28
Finland,'15,Males,67.9,Foreign country
Finland,'15,Males,74.2,Reporting country
Finland,'15,Males,73.9,Total
Finland,'15,Total,72.9,EU-28
Finland,'15,Total,48.1,Extra-EU-28
Finland,'15,Total,58.3,Foreign country
Finland,'15,Total,73.5,Reporting country
Finland,'15,Total,72.9,Total
Finland,'16,Females,67.6,EU-28
Finland,'16,Females,35.5,Extra-EU-28
Finland,'16,Females,48.2,Foreign country
Finland,'16,Females,72.7,Reporting country
Finland,'16,Females,71.7,Total
Finland,'16,Males,80.2,EU-28
Finland,'16,Males,58.5,Extra-EU-28
Finland,'16,Males,68.2,Foreign country
Finland,'16,Males,75.3,Reporting country
Finland,'16,Males,75,Total
Finland,'16,Total,74.3,EU-28
Finland,'16,Total,46.5,Extra-EU-28
Finland,'16,Total,58.1,Foreign country
Finland,'16,Total,74,Reporting country
Finland,'16,Total,73.4,Total
EU-28,'06,Females,62.3,EU-28
EU-28,'06,Females,48,Extra-EU-28
EU-28,'06,Females,53.4,Foreign country
EU-28,'06,Females,61.6,Reporting country
EU-28,'06,Females,61.1,Total
EU-28,'06,Males,79.5,EU-28
EU-28,'06,Males,73.6,Extra-EU-28
EU-28,'06,Males,75.8,Foreign country
EU-28,'06,Males,76.9,Reporting country
EU-28,'06,Males,76.8,Total
EU-28,'06,Total,70.9,EU-28
EU-28,'06,Total,60.7,Extra-EU-28
EU-28,'06,Total,64.5,Foreign country
EU-28,'06,Total,69.2,Reporting country
EU-28,'06,Total,68.9,Total
EU-28,'07,Females,63.3,EU-28
EU-28,'07,Females,49,Extra-EU-28
EU-28,'07,Females,54.4,Foreign country
EU-28,'07,Females,62.6,Reporting country
EU-28,'07,Females,62.1,Total
EU-28,'07,Males,80.6,EU-28
EU-28,'07,Males,74.4,Extra-EU-28
EU-28,'07,Males,76.8,Foreign country
EU-28,'07,Males,77.7,Reporting country
EU-28,'07,Males,77.6,Total
EU-28,'07,Total,71.9,EU-28
EU-28,'07,Total,61.6,Extra-EU-28
EU-28,'07,Total,65.6,Foreign country
EU-28,'07,Total,70.1,Reporting country
EU-28,'07,Total,69.8,Total
EU-28,'08,Females,63.5,EU-28
EU-28,'08,Females,50.9,Extra-EU-28
EU-28,'08,Females,55.7,Foreign country
EU-28,'08,Females,63.3,Reporting country
EU-28,'08,Females,62.8,Total
EU-28,'08,Males,81.2,EU-28
EU-28,'08,Males,74.2,Extra-EU-28
EU-28,'08,Males,76.9,Foreign country
EU-28,'08,Males,77.9,Reporting country
EU-28,'08,Males,77.8,Total
EU-28,'08,Total,72.2,EU-28
EU-28,'08,Total,62.5,Extra-EU-28
EU-28,'08,Total,66.2,Foreign country
EU-28,'08,Total,70.6,Reporting country
EU-28,'08,Total,70.3,Total
EU-28,'09,Females,63,EU-28
EU-28,'09,Females,49.3,Extra-EU-28
EU-28,'09,Females,54.5,Foreign country
EU-28,'09,Females,62.9,Reporting country
EU-28,'09,Females,62.3,Total
EU-28,'09,Males,77.9,EU-28
EU-28,'09,Males,68.4,Extra-EU-28
EU-28,'09,Males,71.9,Foreign country
EU-28,'09,Males,76,Reporting country
EU-28,'09,Males,75.7,Total
EU-28,'09,Total,70.3,EU-28
EU-28,'09,Total,58.7,Extra-EU-28
EU-28,'09,Total,63.1,Foreign country
EU-28,'09,Total,69.4,Reporting country
EU-28,'09,Total,69,Total
EU-28,'10,Females,63.2,EU-28
EU-28,'10,Females,48.5,Extra-EU-28
EU-28,'10,Females,54.2,Foreign country
EU-28,'10,Females,62.7,Reporting country
EU-28,'10,Females,62.1,Total
EU-28,'10,Males,77.6,EU-28
EU-28,'10,Males,68.8,Extra-EU-28
EU-28,'10,Males,72.2,Foreign country
EU-28,'10,Males,75.3,Reporting country
EU-28,'10,Males,75.1,Total
EU-28,'10,Total,70.2,EU-28
EU-28,'10,Total,58.4,Extra-EU-28
EU-28,'10,Total,62.9,Foreign country
EU-28,'10,Total,69,Reporting country
EU-28,'10,Total,68.6,Total
EU-28,'11,Females,63.9,EU-28
EU-28,'11,Females,47.7,Extra-EU-28
EU-28,'11,Females,54.1,Foreign country
EU-28,'11,Females,62.9,Reporting country
EU-28,'11,Females,62.2,Total
EU-28,'11,Males,78.1,EU-28
EU-28,'11,Males,68.4,Extra-EU-28
EU-28,'11,Males,72.2,Foreign country
EU-28,'11,Males,75.2,Reporting country
EU-28,'11,Males,75,Total
EU-28,'11,Total,70.7,EU-28
EU-28,'11,Total,57.8,Extra-EU-28
EU-28,'11,Total,62.8,Foreign country
EU-28,'11,Total,69,Reporting country
EU-28,'11,Total,68.6,Total
EU-28,'12,Females,63.8,EU-28
EU-28,'12,Females,46.9,Extra-EU-28
